university_name,city,department,degree,program,duration,eligibility_criteria,test_required,fee_structure,admission_deadline,program_url
Bergen Community College,Paramus,Arts & Humanities,AFA,Performance,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$5,000/year (In-county); ~$9,500/year (Out-of-county/State)","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,Arts & Humanities,AFA,Theatre Arts,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$5,000/year (In-county); ~$9,500/year (Out-of-county/State)","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,Arts & Humanities,AFA,Visual Art,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$5,000/year (In-county); ~$9,500/year (Out-of-county/State)","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,Arts & Humanities,Certificate,Computer Animation,1 Year,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$2,500 to $4,000 total","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,Arts & Humanities,Certificate,Music Technology,1 Year,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$2,500 to $4,000 total","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,"Business, Culinary Arts & Hospitality",AS,Business Administration,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$5,000/year (In-county); ~$9,500/year (Out-of-county/State)","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,"Business, Culinary Arts & Hospitality",AS,Accounting,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$5,000/year (In-county); ~$9,500/year (Out-of-county/State)","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,"Business, Culinary Arts & Hospitality",AS,Nonprofit Management,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$5,000/year (In-county); ~$9,500/year (Out-of-county/State)","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,"Business, Culinary Arts & Hospitality",AS,Sports Management,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$5,000/year (In-county); ~$9,500/year (Out-of-county/State)","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,"Business, Culinary Arts & Hospitality",AAS,Accounting,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$5,000/year (In-county); ~$9,500/year (Out-of-county/State)","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,"Business, Culinary Arts & Hospitality",AAS,Business Management,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$5,000/year (In-county); ~$9,500/year (Out-of-county/State)","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,"Business, Culinary Arts & Hospitality",AAS,Culinary Arts,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$5,000/year (In-county); ~$9,500/year (Out-of-county/State)","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,"Business, Culinary Arts & Hospitality",AAS,Hospitality Management,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$5,000/year (In-county); ~$9,500/year (Out-of-county/State)","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,"Business, Culinary Arts & Hospitality",AAS,Event Planning and Management,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$5,000/year (In-county); ~$9,500/year (Out-of-county/State)","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,"Business, Culinary Arts & Hospitality",AAS,Information Technology,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$5,000/year (In-county); ~$9,500/year (Out-of-county/State)","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,"Business, Culinary Arts & Hospitality",Certificate,Baking,1 Year,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$2,500 to $4,000 total","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,"Business, Culinary Arts & Hospitality",Certificate,Culinary Arts,1 Year,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$2,500 to $4,000 total","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,"Business, Culinary Arts & Hospitality",Certificate,E-Commerce,1 Year,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$2,500 to $4,000 total","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,Health Professions,AAS,Dental Hygiene,2 Years,Prerequisite courses required; Competitive admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$5,000/year (In-county); ~$9,500/year (Out-of-county/State)","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,Health Professions,AAS,Diagnostic Medical Sonography,2 Years,Prerequisite courses required; Competitive admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$5,000/year (In-county); ~$9,500/year (Out-of-county/State)","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,Health Professions,AAS,Health Professions,2 Years,Prerequisite courses required; Competitive admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$5,000/year (In-county); ~$9,500/year (Out-of-county/State)","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,Health Professions,AAS,Medical Office Assistant,2 Years,Prerequisite courses required; Competitive admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$5,000/year (In-county); ~$9,500/year (Out-of-county/State)","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,Health Professions,AAS,Nursing,2 Years,Prerequisite courses required; Competitive admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$5,000/year (In-county); ~$9,500/year (Out-of-county/State)","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,Health Professions,AAS,Paramedic Science,2 Years,Prerequisite courses required; Competitive admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$5,000/year (In-county); ~$9,500/year (Out-of-county/State)","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,Health Professions,AAS,Radiography,2 Years,Prerequisite courses required; Competitive admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$5,000/year (In-county); ~$9,500/year (Out-of-county/State)","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,Health Professions,AAS,Respiratory Care,2 Years,Prerequisite courses required; Competitive admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$5,000/year (In-county); ~$9,500/year (Out-of-county/State)","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,Health Professions,AAS,Veterinary Technology,2 Years,Prerequisite courses required; Competitive admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$5,000/year (In-county); ~$9,500/year (Out-of-county/State)","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,Health Professions,Certificate,Medical Office Assistant,1 Year,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$2,500 to $4,000 total","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,Health Professions,Certificate,Radiation Therapy Technology,1 Year,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$2,500 to $4,000 total","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,Health Professions,Certificate,Surgical Technology,1 Year,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$2,500 to $4,000 total","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,"Science, Technology, Engineering, Mathematics",AS,Aviation Administration,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$5,000/year (In-county); ~$9,500/year (Out-of-county/State)","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,"Science, Technology, Engineering, Mathematics",AS,Biology,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$5,000/year (In-county); ~$9,500/year (Out-of-county/State)","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,"Science, Technology, Engineering, Mathematics",AS,Chemistry,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$5,000/year (In-county); ~$9,500/year (Out-of-county/State)","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,"Science, Technology, Engineering, Mathematics",AS,Computer Science,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$5,000/year (In-county); ~$9,500/year (Out-of-county/State)","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,"Science, Technology, Engineering, Mathematics",AS,Engineering Science,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$5,000/year (In-county); ~$9,500/year (Out-of-county/State)","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,"Science, Technology, Engineering, Mathematics",AS,Mathematics,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$5,000/year (In-county); ~$9,500/year (Out-of-county/State)","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,"Science, Technology, Engineering, Mathematics",AS,Physics,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$5,000/year (In-county); ~$9,500/year (Out-of-county/State)","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,"Science, Technology, Engineering, Mathematics",AAS,Aviation Flight Technology,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$5,000/year (In-county); ~$9,500/year (Out-of-county/State)","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
Bergen Community College,Paramus,"Science, Technology, Engineering, Mathematics",AAS,Drafting and Design Technology,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$5,000/year (In-county); ~$9,500/year (Out-of-county/State)","Rolling Admission (Fall, Spring, Summer starts)",https://bergen.edu/academics/
