university_name,city,department,degree,program,duration,eligibility_criteria,test_required,fee_structure,admission_deadline,program_url
Brock University,St. Catharines,Faculty of Humanities,BA,Italian Studies,4 Years,Pakistan Intermediate/Higher Secondary School Certificate (HSSC) from a recognized board. Applicants must present five senior academic subjects including English and meet the competitive average and subject prerequisites shown for the program; most Brock programs expect results comparable to the mid-to-high 70% range or above.,"IELTS Academic 6.5 overall (min 6.0 each band); TOEFL iBT 88 (min 21 each section) on the legacy scale, or 4.5 overall on the current scale with Brock's skill minimums","Domestic: official 2026-27 program-specific tuition | International: official 2026-27 program-specific tuition; ancillary, health-insurance, course, studio and co-op fees may be extra",15-Jan-2027,https://brocku.ca/programs/undergraduate/italian-studies/
Brock University,St. Catharines,Faculty of Social Sciences,BA,Labour Studies,4 Years,Pakistan Intermediate/Higher Secondary School Certificate (HSSC) from a recognized board. Applicants must present five senior academic subjects including English and meet the competitive average and subject prerequisites shown for the program; most Brock programs expect results comparable to the mid-to-high 70% range or above.,"IELTS Academic 6.5 overall (min 6.0 each band); TOEFL iBT 88 (min 21 each section) on the legacy scale, or 4.5 overall on the current scale with Brock's skill minimums","Domestic: official 2026-27 program-specific tuition | International: official 2026-27 program-specific tuition; ancillary, health-insurance, course, studio and co-op fees may be extra",15-Jan-2027,https://brocku.ca/programs/undergraduate/labour-studies/
Brock University,St. Catharines,Faculty of Mathematics and Science,BSc,Mathematics and Statistics,4 Years,"Pakistan HSSC/Intermediate, normally Pre-Medical, Pre-Engineering or ICS as applicable, with English, Grade 12-equivalent mathematics and the required laboratory-science subjects. Required mathematics/science prerequisites normally need at least 70%; admission is competitive.","IELTS Academic 6.5 overall (min 6.0 each band); TOEFL iBT 88 (min 21 each section) on the legacy scale, or 4.5 overall on the current scale with Brock's skill minimums","Domestic: official 2026-27 program-specific tuition | International: official 2026-27 program-specific tuition; ancillary, health-insurance, course, studio and co-op fees may be extra",15-Jan-2027,https://brocku.ca/programs/undergraduate/mathematics-and-statistics/
Brock University,St. Catharines,Faculty of Social Sciences,BA,Media and Communication Studies,4 Years,Pakistan Intermediate/Higher Secondary School Certificate (HSSC) from a recognized board. Applicants must present five senior academic subjects including English and meet the competitive average and subject prerequisites shown for the program; most Brock programs expect results comparable to the mid-to-high 70% range or above.,"IELTS Academic 6.5 overall (min 6.0 each band); TOEFL iBT 88 (min 21 each section) on the legacy scale, or 4.5 overall on the current scale with Brock's skill minimums","Domestic: official 2026-27 program-specific tuition | International: official 2026-27 program-specific tuition; ancillary, health-insurance, course, studio and co-op fees may be extra",15-Jan-2027,https://brocku.ca/programs/undergraduate/media-and-communication-studies/
Brock University,St. Catharines,Faculty of Applied Health Sciences,BSc,Medical Sciences,4 Years,"Pakistan HSSC/Intermediate with English and the program's required biology, chemistry and/or mathematics subjects. Competitive health programs generally expect results in the high 70s to mid 80s or above, with stated prerequisite minimums.","IELTS Academic 6.5 overall (min 6.0 each band); TOEFL iBT 88 (min 21 each section) on the legacy scale, or 4.5 overall on the current scale with Brock's skill minimums","Domestic: official 2026-27 program-specific tuition | International: official 2026-27 program-specific tuition; ancillary, health-insurance, course, studio and co-op fees may be extra",15-Jan-2027,https://brocku.ca/programs/undergraduate/medical-sciences/
Brock University,St. Catharines,Faculty of Humanities,BA,Medieval and Renaissance Studies,4 Years,Pakistan Intermediate/Higher Secondary School Certificate (HSSC) from a recognized board. Applicants must present five senior academic subjects including English and meet the competitive average and subject prerequisites shown for the program; most Brock programs expect results comparable to the mid-to-high 70% range or above.,"IELTS Academic 6.5 overall (min 6.0 each band); TOEFL iBT 88 (min 21 each section) on the legacy scale, or 4.5 overall on the current scale with Brock's skill minimums","Domestic: official 2026-27 program-specific tuition | International: official 2026-27 program-specific tuition; ancillary, health-insurance, course, studio and co-op fees may be extra",15-Jan-2027,https://brocku.ca/programs/undergraduate/medieval-and-renaissance-studies/
Brock University,St. Catharines,Faculty of Humanities,BMus,Music,4 Years,Pakistan Intermediate/Higher Secondary School Certificate (HSSC) from a recognized board. Applicants must present five senior academic subjects including English and meet the competitive average and subject prerequisites shown for the program; most Brock programs expect results comparable to the mid-to-high 70% range or above. An audition and music assessment are required.,"IELTS Academic 6.5 overall (min 6.0 each band); TOEFL iBT 88 (min 21 each section) on the legacy scale, or 4.5 overall on the current scale with Brock's skill minimums","Domestic: official 2026-27 program-specific tuition | International: official 2026-27 program-specific tuition; ancillary, health-insurance, course, studio and co-op fees may be extra",15-Jan-2027,https://brocku.ca/programs/undergraduate/music/
Brock University,St. Catharines,Faculty of Mathematics and Science / Faculty of Social Sciences,BSc,Neuroscience,4 Years,"Pakistan HSSC/Intermediate, normally Pre-Medical, Pre-Engineering or ICS as applicable, with English, Grade 12-equivalent mathematics and the required laboratory-science subjects. Required mathematics/science prerequisites normally need at least 70%; admission is competitive.","IELTS Academic 6.5 overall (min 6.0 each band); TOEFL iBT 88 (min 21 each section) on the legacy scale, or 4.5 overall on the current scale with Brock's skill minimums","Domestic: official 2026-27 program-specific tuition | International: official 2026-27 program-specific tuition; ancillary, health-insurance, course, studio and co-op fees may be extra",15-Jan-2027,https://brocku.ca/programs/undergraduate/neuroscience/
Brock University,St. Catharines,Faculty of Applied Health Sciences,BScN,Nursing,4 Years,"Pakistan HSSC/Intermediate with English and the program's required biology, chemistry and/or mathematics subjects. Competitive health programs generally expect results in the high 70s to mid 80s or above, with stated prerequisite minimums.","IELTS Academic 6.5 overall (min 6.0 each band); TOEFL iBT 88 (min 21 each section) on the legacy scale, or 4.5 overall on the current scale with Brock's skill minimums","Domestic: official 2026-27 program-specific tuition | International: official 2026-27 program-specific tuition; ancillary, health-insurance, course, studio and co-op fees may be extra",15-Jan-2027,https://brocku.ca/programs/undergraduate/nursing/
Brock University,St. Catharines,Faculty of Humanities,BA,Philosophy,4 Years,Pakistan Intermediate/Higher Secondary School Certificate (HSSC) from a recognized board. Applicants must present five senior academic subjects including English and meet the competitive average and subject prerequisites shown for the program; most Brock programs expect results comparable to the mid-to-high 70% range or above.,"IELTS Academic 6.5 overall (min 6.0 each band); TOEFL iBT 88 (min 21 each section) on the legacy scale, or 4.5 overall on the current scale with Brock's skill minimums","Domestic: official 2026-27 program-specific tuition | International: official 2026-27 program-specific tuition; ancillary, health-insurance, course, studio and co-op fees may be extra",15-Jan-2027,https://brocku.ca/programs/undergraduate/philosophy/
Brock University,St. Catharines,Faculty of Applied Health Sciences,BPhEd,Physical Education,4 Years,"Pakistan HSSC/Intermediate with English and the program's required biology, chemistry and/or mathematics subjects. Competitive health programs generally expect results in the high 70s to mid 80s or above, with stated prerequisite minimums.","IELTS Academic 6.5 overall (min 6.0 each band); TOEFL iBT 88 (min 21 each section) on the legacy scale, or 4.5 overall on the current scale with Brock's skill minimums","Domestic: official 2026-27 program-specific tuition | International: official 2026-27 program-specific tuition; ancillary, health-insurance, course, studio and co-op fees may be extra",15-Jan-2027,https://brocku.ca/programs/undergraduate/physical-education/
